ID;Age;Overall;Value;Wage;Height;Weight;FKAccuracy;SprintSpeed;Stamina;Strength
224258;20;73;€5.5M;€26K;6'5;207lbs;52;68;82;88
177922;30;73;€3.8M;€23K;5'11;172lbs;71;77;61;66
188931;33;73;€1.6M;€8K;5'9;154lbs;50;43;81;75
179972;30;73;€3.9M;€44K;6'3;203lbs;64;38;54;91
180228;31;73;€2.7M;€11K;6'2;181lbs;41;53;53;79
204549;24;73;€3.7M;€10K;6'2;190lbs;19;48;37;73
189701;31;73;€2.7M;€8K;6'1;174lbs;68;51;60;77
150278;38;73;€270K;€10K;6'4;198lbs;12;36;23;66
201223;26;73;€4.6M;€12K;5'10;154lbs;54;76;79;78
203783;26;73;€4.1M;€33K;6'1;185lbs;41;69;76;69
19975;34;73;€2.1M;€9K;5'9;161lbs;75;72;75;69
223751;23;73;€4.8M;€10K;6'2;168lbs;50;59;63;76
176903;34;73;€1.2M;€22K;5'9;161lbs;47;47;69;66
166664;32;73;€2.2M;€8K;5'9;141lbs;40;75;73;70
238856;24;73;€4.8M;€7K;5'9;154lbs;40;64;84;67
215049;29;73;€3M;€7K;5'6;146lbs;47;80;91;43
139274;35;73;€950K;€9K;6'3;196lbs;27;31;46;92
215050;31;73;€2.7M;€5K;6'1;190lbs;32;59;66;81
188938;32;73;€2.3M;€7K;6'1;183lbs;14;50;38;65
232459;23;73;€4.5M;€8K;6'0;185lbs;45;67;77;77
226060;24;73;€5.5M;€18K;5'6;148lbs;54;88;79;40
215565;22;73;€4.5M;€51K;6'4;185lbs;21;58;68;82
220685;24;73;€5.5M;€46K;6'0;183lbs;63;69;72;74
223245;23;73;€5.5M;€11K;5'7;163lbs;68;88;75;59
193549;27;73;€3.4M;€12K;6'2;176lbs;35;61;74;86
241166;28;73;€3.6M;€12K;5'9;154lbs;80;57;66;59
223247;29;73;€3.8M;€14K;5'10;170lbs;53;68;92;78
223248;26;73;€4.8M;€19K;5'10;159lbs;41;79;65;70
241168;18;73;€7M;€10K;5'10;165lbs;59;83;64;51
213777;21;73;€5.5M;€19K;5'11;161lbs;65;67;92;64
219409;23;73;€4.3M;€10K;5'9;143lbs;63;77;85;59
221201;24;73;€4.2M;€15K;5'9;159lbs;52;85;78;65
223249;30;73;€2.6M;€12K;6'2;201lbs;20;39;32;60
54033;31;73;€2.7M;€31K;6'2;176lbs;73;48;34;87
186385;29;73;€3.1M;€40K;5'9;165lbs;66;67;76;65
180754;37;73;€1.3M;€7K;5'9;146lbs;85;51;67;58
184082;29;73;€3.1M;€12K;6'2;198lbs;28;64;68;89
189715;28;73;€4M;€14K;6'1;168lbs;82;60;55;68
204308;25;73;€3.7M;€8K;6'2;194lbs;13;37;32;67
157716;32;73;€2.3M;€24K;6'3;203lbs;28;32;39;83
230420;34;73;€2M;€12K;5'8;141lbs;76;84;67;50
234772;27;73;€4.2M;€9K;5'9;139lbs;65;88;75;44
214294;28;73;€4M;€8K;5'11;168lbs;31;78;87;80
201751;26;73;€ 0;€ 0;5'8;143lbs;49;77;48;42
204823;32;73;€3.1M;€12K;5'9;134lbs;69;80;85;39
189975;32;73;€3.2M;€16K;6'2;192lbs;46;47;79;81
203544;29;73;€3M;€34K;5'9;150lbs;65;69;77;60
219160;24;73;€4.8M;€3K;5'11;154lbs;37;68;79;75
186392;28;73;€3.2M;€37K;6'2;183lbs;34;62;72;71
200473;25;73;€4.8M;€25K;5'9;154lbs;59;84;78;55
205081;28;73;€4.1M;€11K;5'10;172lbs;60;74;76;81
242201;23;73;€4.8M;€7K;5'9;148lbs;68;73;81;63
204826;27;73;€3.9M;€15K;6'6;174lbs;59;53;66;80
230170;26;73;€2.8M;€10K;6'2;179lbs;14;50;38;61
45083;35;73;€950K;€12K;6'0;174lbs;18;49;73;77
189723;28;73;€4.1M;€6K;5'11;176lbs;62;71;64;79
190748;31;73;€3.5M;€20K;5'10;154lbs;62;79;67;61
183581;30;73;€3M;€31K;6'1;170lbs;47;68;88;80
194333;30;73;€2.6M;€19K;6'3;179lbs;12;29;20;68
220702;24;73;€4.5M;€13K;6'1;163lbs;71;66;72;80
149791;36;73;€1.3M;€20K;5'6;157lbs;67;52;52;53
230175;26;73;€2.8M;€20K;6'2;183lbs;12;53;31;56
211489;28;73;€4M;€18K;5'7;157lbs;56;72;68;61
203810;31;73;€2.6M;€1K;5'9;154lbs;64;79;78;65
205346;25;73;€4M;€46K;5'11;163lbs;42;94;77;65
206626;25;73;€5M;€20K;6'1;179lbs;31;66;68;84
210723;26;73;€3.8M;€21K;6'0;165lbs;70;77;79;74
230435;30;73;€3M;€12K;5'10;159lbs;54;74;75;59
181795;31;73;€ 0;€ 0;5'11;179lbs;41;73;72;73
202276;27;73;€4.3M;€19K;5'10;154lbs;55;78;67;62
220196;20;73;€7M;€33K;6'0;137lbs;48;76;70;45
225060;26;73;€4.2M;€27K;5'11;170lbs;33;64;74;79
207653;28;73;€4M;€18K;5'7;141lbs;56;78;74;57
226853;21;73;€4.5M;€8K;6'1;157lbs;37;82;75;72
189221;29;73;€3M;€6K;6'0;163lbs;58;68;81;72
213030;26;73;€4.6M;€13K;5'10;161lbs;37;56;81;64
235814;26;73;€ 0;€ 0;5'11;157lbs;58;76;83;70
190502;28;73;€3.2M;€31K;6'0;168lbs;73;60;67;72
212519;30;73;€3.8M;€7K;5'7;148lbs;49;80;75;61
229927;21;73;€6M;€31K;6'0;159lbs;53;69;65;65
203304;25;73;€5M;€43K;5'10;172lbs;46;79;73;75
189480;28;73;€4.1M;€1K;6'0;176lbs;63;72;70;74
209449;27;73;€4.2M;€8K;5'8;143lbs;53;93;75;32
215083;27;73;€4.7M;€8K;6'0;163lbs;52;76;84;63
178475;32;73;€3.2M;€15K;6'3;181lbs;48;69;56;83
190507;30;73;€3M;€17K;6'1;172lbs;43;53;70;82
186156;26;73;€3.8M;€31K;6'1;159lbs;36;74;87;75
224813;24;73;€5M;€14K;5'9;170lbs;67;77;83;64
226861;23;73;€5.5M;€14K;5'10;165lbs;61;85;72;71
235565;23;73;€4.8M;€14K;6'0;165lbs;53;67;73;77
172077;34;73;€1.2M;€31K;6'2;172lbs;40;55;53;76
189485;28;73;€4.1M;€28K;5'8;146lbs;65;85;66;34
192045;27;73;€3.7M;€36K;5'9;161lbs;60;85;80;71
230446;30;73;€3M;€11K;6'0;161lbs;43;55;72;73
110638;39;73;€270K;€4K;6'3;172lbs;12;46;39;68
186158;27;73;€3.9M;€25K;6'4;207lbs;34;53;71;90
177712;29;73;€3.9M;€26K;6'0;179lbs;58;83;82;73
186672;32;73;€2.3M;€31K;6'3;185lbs;60;63;76;80
192560;26;73;€4.7M;€28K;5'10;154lbs;53;79;90;74
198705;25;73;€4.1M;€14K;5'7;152lbs;63;75;71;62
227633;22;73;€5.5M;€11K;5'10;163lbs;57;83;81;64
200754;26;73;€4.2M;€41K;6'1;176lbs;61;68;84;75
139058;37;73;€1.3M;€2K;5'11;181lbs;82;51;34;80
220466;22;73;€5.5M;€18K;6'0;154lbs;59;79;77;65
185394;30;73;€3M;€6K;6'1;194lbs;66;32;66;82
223283;25;73;€5M;€35K;6'2;176lbs;33;65;55;87
193331;27;73;€3.2M;€26K;6'3;194lbs;16;52;44;58
205364;28;73;€3.2M;€23K;6'0;172lbs;61;78;86;71
223284;29;73;€3.5M;€15K;6'0;170lbs;50;68;75;74
230964;25;73;€5M;€10K;5'9;146lbs;62;75;68;70
205365;28;73;€4M;€1K;5'11;174lbs;68;79;71;58
208949;28;73;€4M;€31K;5'6;130lbs;64;79;75;63
165429;31;73;€ 0;€ 0;5'10;157lbs;71;65;72;72
241461;18;73;€7M;€12K;5'11;159lbs;46;76;63;61
205878;24;73;€3.9M;€13K;6'5;201lbs;18;43;38;70
214838;27;73;€4.2M;€8K;5'7;159lbs;62;84;81;70
221750;27;73;€3.7M;€10K;5'11;163lbs;36;78;77;71
230198;30;73;€2.9M;€11K;5'11;181lbs;70;75;68;80
200759;25;73;€4.1M;€34K;5'10;159lbs;34;89;78;75
230199;26;73;€3.4M;€21K;5'10;161lbs;46;82;79;66
230967;24;73;€5.5M;€15K;5'6;143lbs;69;83;80;42
244791;26;73;€4.9M;€1K;5'9;154lbs;39;68;77;44
197688;27;73;€3.7M;€22K;5'10;165lbs;58;77;75;62
201016;28;73;€3.2M;€25K;5'9;165lbs;50;69;74;64
235320;26;73;€4.8M;€14K;6'5;179lbs;41;77;78;78
181560;29;73;€3.1M;€40K;6'0;170lbs;23;66;67;75
209723;29;73;€4M;€11K;5'7;139lbs;55;82;78;65
179516;30;73;€3.9M;€26K;5'11;176lbs;66;69;85;78
225085;22;73;€6M;€21K;5'9;159lbs;52;85;73;56
226877;23;73;€5.5M;€10K;5'10;159lbs;66;77;71;60
228413;21;73;€5.5M;€30K;6'3;176lbs;12;49;25;55
237629;19;73;€7.5M;€10K;6'0;174lbs;44;71;78;68
177981;31;73;€2.7M;€9K;5'11;176lbs;73;57;72;71
207935;31;73;€2.4M;€7K;6'3;198lbs;17;48;42;72
184895;28;73;€4M;€13K;5'11;174lbs;72;76;64;68
244544;21;73;€5.5M;€33K;5'11;154lbs;58;82;69;50
201025;27;73;€3.3M;€20K;6'0;174lbs;56;69;69;75
192321;26;73;€4.9M;€16K;5'9;159lbs;68;66;79;58
209218;35;73;€1.8M;€13K;5'6;139lbs;67;60;60;67
221250;25;73;€4.2M;€6K;5'8;139lbs;40;67;83;63
225859;22;73;€4.8M;€17K;6'3;181lbs;36;75;76;81
226627;23;73;€5.5M;€27K;5'9;148lbs;53;83;72;56
229699;21;73;€7M;€2K;5'10;154lbs;52;74;76;59
196932;25;73;€5.5M;€24K;6'3;165lbs;48;67;68;79
235844;20;73;€4.7M;€29K;6'1;161lbs;30;70;73;72
190276;29;73;€3.5M;€7K;6'3;201lbs;55;63;74;88
213061;29;73;€4M;€6K;5'11;154lbs;50;78;84;82
211014;26;73;€3.4M;€8K;5'9;154lbs;68;86;87;60
158790;32;73;€3.1M;€4K;5'7;148lbs;57;71;71;56
192838;29;73;€3M;€34K;6'2;170lbs;57;75;83;69
196935;25;73;€4.3M;€16K;6'2;176lbs;24;66;68;78
211527;26;73;€4.7M;€19K;5'9;157lbs;80;76;73;65
184136;30;73;€3.9M;€15K;6'2;187lbs;41;58;71;80
200521;26;73;€4.7M;€37K;5'10;146lbs;73;77;70;52
211017;28;73;€4M;€8K;5'6;143lbs;79;74;68;63
177481;32;73;€2.2M;€22K;5'9;165lbs;50;71;79;73
159818;32;73;€3.1M;€18K;5'2;132lbs;86;85;71;34
231242;21;73;€6M;€35K;5'8;143lbs;62;77;68;48
189514;32;73;€2.2M;€7K;5'6;134lbs;54;81;80;64
193098;26;73;€4.3M;€17K;5'10;174lbs;69;79;74;68
162123;33;73;€1.6M;€15K;6'3;170lbs;35;28;76;90
212300;24;73;€4.8M;€10K;6'3;187lbs;32;66;73;83
173132;31;73;€3.6M;€15K;5'10;150lbs;51;85;72;63
186444;33;73;€2.5M;€15K;6'1;192lbs;46;55;60;78
213581;27;73;€4M;€16K;5'11;183lbs;44;64;84;80
162893;31;73;€2.7M;€11K;6'3;192lbs;39;72;54;87
176717;32;73;€2.3M;€8K;6'0;179lbs;29;72;64;78
214350;27;73;€4.3M;€4K;6'1;176lbs;62;63;74;79
214606;25;73;€5M;€18K;5'9;159lbs;59;63;73;68
215118;34;73;€1.9M;€5K;5'6;159lbs;78;66;86;61
159566;32;73;€3M;€8K;5'10;176lbs;70;64;72;68
230222;26;73;€3.5M;€24K;6'1;174lbs;48;62;75;79
241486;19;73;€6.5M;€12K;5'10;154lbs;26;70;68;66
199504;27;73;€3.9M;€19K;5'8;159lbs;63;77;92;75
209744;29;73;€3M;€16K;5'8;163lbs;41;72;78;67
158800;31;73;€2.7M;€14K;6'1;165lbs;48;42;73;74
236112;26;73;€3.4M;€13K;5'9;163lbs;47;74;83;67
238160;20;73;€5.5M;€7K;6'4;187lbs;23;65;69;82
182864;33;73;€2.5M;€14K;6'0;159lbs;43;59;72;80
199761;26;73;€4M;€24K;6'4;181lbs;54;76;65;76
214609;28;73;€4M;€5K;5'6;143lbs;74;79;78;38
224081;22;73;€4.7M;€26K;5'10;159lbs;67;67;83;77
121937;34;73;€1.6M;€17K;6'3;205lbs;12;42;31;72
200275;26;73;€4.3M;€18K;5'10;159lbs;74;75;71;63
201043;27;73;€4.5M;€17K;5'9;159lbs;68;71;90;70
233556;21;73;€7M;€52K;6'0;161lbs;66;77;64;66
186452;29;73;€3.9M;€15K;6'1;181lbs;70;49;77;76
221269;21;73;€4.9M;€26K;6'0;174lbs;35;63;67;68
183893;30;73;€3M;€35K;5'11;161lbs;55;38;66;69
224599;27;73;€3.4M;€10K;6'3;183lbs;14;43;43;72
178007;32;73;€2.3M;€13K;5'11;174lbs;81;53;54;72
203864;25;73;€4.2M;€16K;6'0;170lbs;48;69;57;67
225880;28;73;€3.2M;€18K;5'9;170lbs;32;88;84;55
194904;27;73;€3.4M;€14K;6'3;225lbs;12;41;25;75
205401;25;73;€4.9M;€7K;5'9;176lbs;66;62;69;71
223065;28;73;€3.2M;€11K;5'7;159lbs;25;81;86;66
152922;33;73;€2.3M;€26K;5'11;174lbs;76;66;60;74
175962;31;73;€2.7M;€20K;6'2;165lbs;48;45;32;68
229980;21;73;€5M;€22K;6'3;154lbs;37;67;76;79
49756;34;73;€1.9M;€19K;5'11;163lbs;77;63;80;70
183644;29;73;€3.9M;€15K;6'2;185lbs;79;66;80;84
193884;27;73;€4.2M;€34K;6'2;163lbs;67;74;91;68
204125;27;73;€3.7M;€1K;5'9;165lbs;35;74;83;72
156253;30;73;€2.6M;€6K;6'6;187lbs;19;57;35;75
202078;27;73;€4.1M;€7K;5'9;165lbs;68;79;79;68
142942;37;73;€550K;€9K;5'10;172lbs;64;43;67;81
184926;30;73;€3M;€8K;6'6;201lbs;15;39;42;78
231007;24;73;€5.5M;€9K;6'2;165lbs;77;67;65;75
231263;21;73;€5.5M;€16K;6'0;174lbs;33;66;69;72
232543;40;73;€270K;€6K;6'1;179lbs;21;33;19;60
236639;23;73;€4.7M;€19K;6'1;183lbs;68;55;73;69
46175;35;73;€1.8M;€6K;6'0;179lbs;71;63;68;81
198240;29;73;€3M;€22K;5'9;163lbs;73;71;90;70
202848;24;73;€5.5M;€25K;5'9;159lbs;65;84;74;54
210016;24;73;€5M;€7K;5'7;141lbs;61;72;69;33
189024;32;73;€ 0;€ 0;6'2;198lbs;20;40;30;65
190560;29;73;€3.1M;€17K;6'5;203lbs;27;68;76;92
229473;25;73;€4.9M;€6K;5'7;141lbs;57;80;81;39
231521;19;73;€7M;€9K;5'10;146lbs;42;78;78;59
184417;28;73;€3.2M;€9K;5'11;165lbs;77;67;74;70
229218;23;73;€5.5M;€1K;5'10;163lbs;38;79;55;59
194146;27;73;€3.4M;€36K;6'3;181lbs;32;59;66;77
2147;35;73;€950K;€30K;6'6;203lbs;13;36;30;77
215651;23;73;€4.4M;€17K;6'2;176lbs;30;68;69;76
211556;27;73;€3.8M;€9K;6'1;179lbs;24;50;73;84
228708;22;73;€5.5M;€14K;6'0;172lbs;43;74;67;73
211557;24;73;€4.7M;€11K;6'1;170lbs;29;69;68;75
169317;30;73;€3.9M;€10K;5'8;146lbs;65;82;75;64
170597;30;73;€2.6M;€17K;6'2;163lbs;15;35;36;63
232294;27;73;€4.6M;€16K;5'11;174lbs;70;54;62;59
105318;37;73;€1.3M;€6K;5'9;163lbs;74;65;61;61
237670;20;73;€7M;€9K;5'10;159lbs;65;73;65;62
186982;29;73;€3M;€12K;5'9;165lbs;75;77;71;68
222825;23;73;€6M;€25K;5'8;159lbs;41;78;64;63
207722;31;73;€3.6M;€11K;6'0;183lbs;73;88;72;91
211818;24;73;€5M;€19K;6'0;170lbs;68;65;79;66
214379;29;73;€4M;€8K;5'11;176lbs;35;75;69;83
229739;25;73;€ 0;€ 0;5'8;146lbs;46;73;86;73
164459;33;73;€2.3M;€9K;5'10;154lbs;80;55;68;62
204908;27;73;€4.2M;€14K;5'7;130lbs;57;86;69;40
157804;32;73;€2.3M;€25K;6'3;190lbs;16;37;28;70
161644;32;73;€2.3M;€19K;6'1;187lbs;47;71;70;78
169324;32;73;€2.2M;€25K;5'9;152lbs;60;67;87;65
183916;29;73;€3M;€23K;5'8;161lbs;73;69;72;64
207725;25;73;€4.2M;€20K;6'3;183lbs;31;42;57;85
179565;28;73;€4.1M;€1K;5'9;168lbs;55;79;68;69
193133;27;73;€3.9M;€19K;6'0;181lbs;48;79;79;77
201326;28;73;€4M;€13K;5'6;157lbs;79;81;71;45
225646;27;73;€3.3M;€17K;5'9;165lbs;67;91;90;71
212079;25;73;€4.5M;€26K;5'7;165lbs;48;73;79;67
178287;29;73;€3.8M;€41K;5'10;176lbs;65;66;80;70
185199;30;73;€3.9M;€17K;6'2;176lbs;64;71;70;80
199792;28;73;€4M;€7K;5'9;165lbs;65;73;81;62
214384;25;73;€4.8M;€5K;6'3;176lbs;34;50;79;91
165232;32;73;€2.2M;€11K;5'9;154lbs;43;67;72;64
230513;34;73;€2.1M;€23K;5'9;161lbs;60;73;67;64
211826;28;73;€3.2M;€17K;6'2;205lbs;57;68;72;80
240754;22;73;€5.5M;€19K;5'9;154lbs;40;82;75;69
195698;25;73;€4.5M;€16K;5'11;181lbs;59;74;82;80
226419;29;73;€3.9M;€4K;5'7;143lbs;66;77;67;35
230259;34;73;€1.2M;€21K;6'0;176lbs;60;62;79;75
192371;31;73;€3.4M;€13K;5'9;163lbs;53;65;75;78
209780;21;73;€5.5M;€15K;5'11;150lbs;70;70;80;52
234612;20;73;€7M;€18K;5'9;161lbs;53;89;62;53
184436;28;73;€3.3M;€28K;6'2;194lbs;11;59;39;66
198261;30;73;€3M;€38K;6'2;176lbs;52;66;67;72
211061;27;73;€4.2M;€22K;5'10;161lbs;72;66;69;49
165493;33;73;€2M;€12K;6'3;192lbs;20;54;41;57
189557;29;73;€3M;€4K;6'2;183lbs;49;83;87;82
197238;29;73;€4M;€11K;6'3;187lbs;59;76;77;82
229494;27;73;€3.8M;€8K;6'3;176lbs;26;56;65;79
169078;26;73;€4.7M;€9K;5'8;161lbs;69;76;72;54
179574;30;73;€3.9M;€25K;5'9;157lbs;50;66;67;75
215927;26;73;€4.8M;€15K;6'1;161lbs;66;69;71;74
183671;31;73;€2.7M;€4K;6'1;190lbs;22;68;53;84
184183;27;73;€3.8M;€12K;6'2;207lbs;39;58;65;88
189303;26;73;€4.4M;€25K;6'1;181lbs;47;75;67;77
199288;32;73;€2.3M;€14K;6'1;176lbs;47;62;83;73
214136;26;73;€4.2M;€36K;6'0;161lbs;40;67;63;73
215417;26;73;€3.5M;€15K;6'2;198lbs;15;44;45;69
218745;22;73;€6M;€34K;5'11;179lbs;70;75;82;80
202106;27;73;€3.4M;€14K;6'0;179lbs;83;76;79;78
208250;25;73;€5M;€1K;5'11;170lbs;74;72;70;73
221306;27;73;€4.2M;€7K;5'4;143lbs;63;91;79;34
228730;20;73;€4.9M;€9K;6'0;165lbs;32;69;71;81
234618;26;73;€4.3M;€10K;6'1;170lbs;42;74;76;64
239482;20;73;€7M;€9K;6'0;159lbs;68;83;73;64
192122;29;73;€3M;€9K;5'11;170lbs;38;73;74;64
192634;28;73;€4M;€10K;5'11;157lbs;59;62;73;67
204412;25;73;€4.9M;€12K;5'9;161lbs;69;63;91;66
213884;23;73;€5.5M;€34K;5'10;157lbs;66;79;84;68
237692;18;73;€8M;€36K;5'7;130lbs;53;71;70;45
208509;23;73;€4.5M;€12K;5'10;179lbs;57;80;83;65
188541;31;73;€3.4M;€12K;5'10;161lbs;58;84;79;69
201342;26;73;€4.2M;€16K;6'4;194lbs;26;66;69;84
207998;25;73;€3.5M;€32K;6'3;194lbs;14;44;22;60
212350;25;73;€5M;€26K;6'0;181lbs;48;78;71;78
229758;24;73;€5.5M;€11K;6'0;163lbs;65;69;73;68
110974;34;73;€1.6M;€13K;6'1;168lbs;15;55;41;68
183422;30;73;€3.7M;€41K;5'11;170lbs;61;64;86;66
53630;34;73;€1.2M;€10K;6'3;196lbs;58;65;78;90
181375;31;73;€ 0;€ 0;6'2;181lbs;57;61;66;79
228736;20;73;€5M;€2K;5'11;179lbs;18;51;39;51
234624;28;73;€3.2M;€15K;6'0;163lbs;30;75;83;76
177280;32;73;€2.3M;€6K;6'1;176lbs;32;63;63;84
228737;29;73;€4M;€33K;6'0;190lbs;43;70;67;84
230529;34;73;€1.1M;€13K;5'11;165lbs;47;81;85;71
231041;25;73;€5.5M;€20K;6'1;179lbs;53;90;84;77
169345;31;73;€2.6M;€33K;5'10;161lbs;79;67;72;65
183937;30;73;€3M;€7K;6'0;172lbs;22;76;74;74
232066;23;73;€6M;€22K;6'1;174lbs;26;70;63;74
181123;30;73;€3.7M;€1K;6'0;154lbs;59;62;72;58
190084;27;73;€3.4M;€35K;6'3;190lbs;55;54;68;84
212613;23;73;€5.5M;€12K;5'7;165lbs;38;79;60;52
219525;26;73;€4.7M;€29K;5'10;165lbs;51;87;74;56
230277;30;73;€3.8M;€21K;5'11;168lbs;44;80;56;63
225926;25;73;€5M;€17K;5'10;154lbs;58;76;72;62
181383;28;73;€4M;€26K;6'2;190lbs;42;54;87;86
210313;23;73;€5M;€14K;5'8;154lbs;72;81;83;64
214665;25;73;€4.8M;€14K;5'9;150lbs;54;78;71;60
215433;23;73;€5M;€10K;6'3;176lbs;28;45;57;80
225673;23;73;€5M;€20K;6'3;183lbs;31;69;72;90
206218;24;73;€3.9M;€27K;6'2;181lbs;10;43;20;54
208522;25;73;€4.5M;€1K;6'3;179lbs;60;74;70;76
233866;20;73;€7M;€32K;6'2;183lbs;55;82;72;76
234378;19;73;€6M;€21K;6'1;176lbs;32;64;72;73
230283;34;73;€2.1M;€29K;6'2;181lbs;72;56;43;84
172939;33;73;€2M;€17K;6'2;190lbs;12;45;25;78
178571;37;73;€270K;€4K;6'1;172lbs;11;43;31;69
213132;32;73;€3.1M;€13K;5'11;161lbs;35;74;72;73
224396;26;73;€4M;€12K;6'2;203lbs;16;43;72;91
215181;26;73;€4.1M;€17K;5'10;157lbs;50;82;78;66
229517;23;73;€6M;€14K;5'7;139lbs;51;69;64;46
214158;26;73;€4.4M;€4K;5'9;161lbs;36;50;92;64
152718;31;73;€3.6M;€13K;6'2;176lbs;57;74;68;80
220302;23;73;€4.7M;€13K;6'0;165lbs;29;72;76;86
230286;26;73;€3.5M;€24K;6'1;181lbs;71;61;86;78
176526;34;73;€1.6M;€9K;6'2;179lbs;15;42;43;67
182670;30;73;€3M;€18K;5'10;150lbs;48;59;77;68
199568;26;73;€3.2M;€11K;5'10;185lbs;12;44;30;42
210320;23;73;€4.7M;€19K;6'2;154lbs;55;76;77;66
216464;23;73;€5.5M;€11K;5'8;157lbs;45;75;91;78
137361;33;73;€2.5M;€5K;5'11;172lbs;40;61;58;67
212369;25;73;€4.9M;€11K;5'10;157lbs;66;63;69;57
193169;30;73;€3.9M;€10K;6'0;154lbs;71;64;69;69
234642;26;73;€3.5M;€12K;6'6;190lbs;14;30;17;67
236690;27;73;€3.9M;€1K;6'3;205lbs;26;70;60;92
221331;22;73;€5.5M;€32K;6'0;168lbs;45;55;67;64
221587;25;73;€4.8M;€36K;5'10;159lbs;51;82;80;41
178323;29;73;€3.9M;€16K;5'9;157lbs;74;82;70;68
183187;29;73;€3.9M;€22K;5'10;161lbs;72;69;66;64
191123;28;73;€4.1M;€18K;6'1;172lbs;66;72;78;71
216468;24;73;€5.5M;€8K;5'9;148lbs;77;69;65;49
227732;21;73;€6.5M;€21K;5'10;168lbs;41;85;74;63
183188;33;73;€1.5M;€29K;6'0;172lbs;47;68;78;69
194196;28;73;€3.2M;€14K;6'1;172lbs;45;65;72;76
137109;34;73;€1.2M;€8K;5'10;165lbs;77;30;54;67
209301;25;73;€4.1M;€27K;5'11;163lbs;40;85;77;65
214421;28;73;€4M;€2K;5'10;154lbs;66;88;69;64
211862;27;73;€4.2M;€20K;6'1;174lbs;52;76;88;81
244376;21;73;€5.5M;€1K;6'0;161lbs;32;60;72;58
200857;25;73;€4.8M;€22K;5'9;150lbs;69;67;72;48
215449;22;73;€6M;€15K;6'0;168lbs;78;82;77;70
164505;33;73;€2M;€5K;6'4;209lbs;11;37;30;63
237209;24;73;€4.5M;€14K;6'2;187lbs;37;51;71;82
192665;31;73;€2.4M;€15K;6'5;187lbs;12;50;36;74
193177;28;73;€3.2M;€19K;5'7;161lbs;34;88;85;70
193945;27;73;€3.9M;€32K;5'11;159lbs;30;70;75;76
197786;28;73;€3.2M;€21K;5'10;168lbs;46;74;77;75
198554;27;73;€4.3M;€23K;6'0;179lbs;45;74;66;77
188058;29;73;€4M;€14K;6'2;174lbs;47;65;75;79
193690;28;73;€3.6M;€13K;6'3;185lbs;57;62;78;84
205211;30;73;€ 0;€ 0;6'5;185lbs;16;40;55;77
236699;21;73;€4.9M;€21K;6'0;170lbs;68;69;69;73
199580;25;73;€4.8M;€34K;6'3;187lbs;28;72;72;83
229788;27;73;€4.5M;€16K;5'11;168lbs;73;53;75;72
165788;31;73;€3.6M;€26K;6'2;196lbs;56;41;67;87
206238;24;73;€4.5M;€15K;5'9;152lbs;39;75;66;67
224158;21;73;€5.5M;€13K;6'0;170lbs;53;72;80;77
231838;20;73;€5M;€9K;6'2;181lbs;31;76;74;78
204447;30;73;€3M;€4K;6'1;176lbs;47;50;64;75
240289;22;73;€5.5M;€13K;6'0;165lbs;27;69;67;67
176545;32;73;€3.1M;€8K;5'10;165lbs;57;69;66;67
183969;30;73;€3M;€9K;5'11;163lbs;38;63;74;73
215202;23;73;€5.5M;€12K;5'7;148lbs;48;74;69;44
215970;23;73;€4.5M;€12K;5'11;161lbs;32;90;91;76
229282;25;73;€5M;€6K;6'0;174lbs;43;69;68;77
186274;28;73;€ 0;€ 0;6'0;176lbs;73;79;77;72
193186;28;73;€3.3M;€28K;6'3;196lbs;18;53;34;76
142499;33;73;€1.6M;€8K;5'11;157lbs;70;62;78;76
211107;25;73;€4.3M;€8K;6'1;179lbs;28;61;54;77
232099;22;73;€6M;€51K;6'3;181lbs;51;65;73;75
182435;29;73;€3.1M;€6K;6'4;185lbs;17;51;33;64
214949;24;73;€5.5M;€16K;5'10;157lbs;56;86;74;64
192165;32;73;€3.1M;€5K;5'9;165lbs;71;72;64;66
213414;24;73;€4.4M;€17K;6'3;181lbs;26;73;67;85
201895;23;73;€5M;€6K;5'8;141lbs;65;75;73;49
178600;29;73;€3.1M;€14K;6'3;187lbs;22;39;79;85
182440;29;73;€3.9M;€16K;5'11;146lbs;54;80;61;54
207785;30;73;€2.9M;€1K;5'7;165lbs;45;82;75;48
228777;22;73;€4.7M;€2K;6'2;176lbs;12;45;30;61
200106;28;73;€4M;€40K;5'9;159lbs;80;77;59;57
210602;26;73;€4.3M;€29K;5'9;150lbs;60;83;83;68
222634;22;73;€5.5M;€34K;6'0;198lbs;54;84;62;77
222123;25;73;€4.5M;€6K;6'1;190lbs;34;80;78;80
183211;32;73;€3.2M;€1K;6'3;190lbs;47;60;66;84
234924;21;73;€5.5M;€26K;6'2;163lbs;39;85;59;57
185260;32;73;€3.1M;€20K;6'1;176lbs;60;67;74;79
190636;29;73;€3.1M;€19K;5'8;165lbs;60;65;79;77
236461;21;73;€7M;€18K;6'4;194lbs;32;86;73;85
188334;31;73;€2.6M;€13K;6'0;187lbs;38;72;77;78
200111;27;73;€3.7M;€12K;5'10;159lbs;77;82;74;67
214191;28;73;€3.6M;€4K;6'1;181lbs;38;59;65;90
162223;31;73;€3.5M;€9K;5'10;165lbs;71;65;51;60
167599;30;73;€3.7M;€4K;6'0;165lbs;80;45;33;66
125871;28;73;€3.2M;€43K;6'0;165lbs;32;73;80;66
